Stage,25%,Central,Max,Theta,Alpha,Total
1,1.4000000000000001,3.2,14.200000000000001,6.473147504768775e-05,3.856177612832705e-05,0.0002994434298872816
1,1.7000000000000002,3.9000000000000004,16.7,5.268147416322535e-05,3.401537411651867e-05,0.0002481398949268279
1,1.6,3.0,14.3,8.052488677290507e-05,2.596604739327223e-05,0.00038786311545406787
1,2.0,4.2,16.1,6.519675879439631e-05,3.177772616981728e-05,0.00023024402842991413
1,1.6,3.2,14.3,9.902728148516809e-05,4.113850509688009e-05,0.00046550292399443675
1,1.0,2.4000000000000004,15.5,6.608495869858548e-05,3.2487168093171715e-05,0.00035745623014217916
1,1.2000000000000002,3.5,24.8,8.885235107867795e-05,8.510827045756133e-05,0.0005235082430449223
1,1.9000000000000001,3.2,12.600000000000001,0.00013305113007364632,3.2037313912202484e-05,0.0005889790134665364
1,1.8,3.7,14.700000000000001,8.433247380199486e-05,2.929555499881532e-05,0.0002925551468884914
1,1.2000000000000002,2.8000000000000003,13.4,7.787689462326926e-05,3.345110390369377e-05,0.000371842694661352
1,0.9,2.0,14.3,7.770795254565237e-05,3.5507719157542386e-05,0.0005483660066878608
1,1.4000000000000001,3.1,13.700000000000001,9.021705864681133e-05,4.826633283168685e-05,0.0004346148350271152
1,1.4000000000000001,3.5,26.0,6.78269447776131e-05,4.558351025473412e-05,0.0003544859718424121
1,2.4000000000000004,4.9,19.400000000000002,6.583825273323717e-05,2.9273819820538085e-05,0.00021279772445318494
1,1.5,3.4000000000000004,13.4,8.493735598624617e-05,3.412453844485529e-05,0.00031600671905460066
1,1.2000000000000002,2.9000000000000004,12.0,9.04526836235809e-05,4.671857761129836e-05,0.00039424852331818326
1,2.3000000000000003,7.1000000000000005,47.1,0.0001288932446529538,9.326562816720758e-05,0.0007516866890478829
1,1.7000000000000002,6.4,25.400000000000002,2.6385199439916824e-05,3.992962012642282e-05,0.00016900969901812224
1,1.7000000000000002,3.1,12.200000000000001,0.00011525196834459011,3.224101730155352e-05,0.0005024965825338606
1,1.6,3.3000000000000003,13.700000000000001,6.444239379968099e-05,2.723386675964892e-05,0.00026308967022681864
1,1.5,2.9000000000000004,14.5,0.00010090308614536884,3.508348201679667e-05,0.0005218282950719226
1,1.2000000000000002,3.0,13.0,0.00012316934283227528,6.544836572029675e-05,0.0005420531740956732
1,1.7000000000000002,2.8000000000000003,11.3,0.00014825335184742217,5.369785874363189e-05,0.0008278896249120172
1,2.1,5.0,29.900000000000002,3.2856214290276155e-05,1.87473744281583e-05,0.0001492431614827288
1,1.3,3.2,17.400000000000002,8.048127041557516e-05,3.623982547418333e-05,0.0003546012459636405
1,1.5,2.8000000000000003,12.100000000000001,0.00011948054027654522,4.54377722304159e-05,0.0005895733564829591
1,0.6000000000000001,1.4000000000000001,11.9,9.407733320837683e-05,3.972636841808885e-05,0.0007409934898351312
1,0.9,2.1,12.100000000000001,7.091662374579183e-05,3.0030963161296516e-05,0.00041195772598798155
1,1.9000000000000001,3.5,11.200000000000001,0.00014609019127322356,3.61110084010287e-05,0.0004969941197632442
1,2.3000000000000003,4.7,23.3,6.967889906415096e-05,4.017787172678717e-05,0.0002815869861078912
1,0.8,1.8,18.6,8.495602698775187e-05,4.1615173157799494e-05,0.000640031901282434
1,0.8,2.0,14.200000000000001,7.819296610050302e-05,5.090283744238613e-05,0.0005321219620811131
1,1.3,2.7,12.700000000000001,9.319862176427646e-05,3.29255015612093e-05,0.00045394449634013475
1,1.6,2.9000000000000004,12.200000000000001,9.782244147128593e-05,3.089711382409331e-05,0.0005194485461683398
1,3.6,9.3,29.400000000000002,3.4350336450804034e-05,6.908868163715728e-05,0.00022231991446650912
1,0.9,2.3000000000000003,13.9,7.981493830964577e-05,7.041336503189991e-05,0.0005308573627907392
1,1.3,2.7,12.200000000000001,9.760699765659296e-05,3.613478305225993e-05,0.00047418827306727323
1,0.5,1.2000000000000002,14.600000000000001,0.00011528851274369612,6.647802294846954e-05,0.001050305981153978
1,0.6000000000000001,1.7000000000000002,14.600000000000001,5.8998866118764545e-05,8.104896786816115e-05,0.0005496547076645086
1,2.1,7.1000000000000005,15.700000000000001,8.56964806443064e-05,0.00016273995063194912,0.0004834612371610452
1,1.9000000000000001,3.5,25.8,4.5826036173060794e-05,1.538636951194597e-05,0.00021555970399771783
1,7.7,9.200000000000001,20.8,8.333584341264004e-05,0.00022771126646562058,0.0004142362668436259
1,2.2,6.7,28.8,3.643657169539193e-05,3.7381497129153916e-05,0.0001921974178889609
1,2.0,5.2,22.3,6.281358218860739e-05,5.359446982096108e-05,0.00030160512939233613
1,1.8,3.5,15.0,0.0001870985413006407,9.186245052553498e-05,0.0008295315115342226
1,2.2,6.1000000000000005,17.7,5.5708854071130526e-05,6.5603536560635e-05,0.00026017397536292865
1,1.3,3.4000000000000004,27.8,4.6836497521157136e-05,3.0984885867697164e-05,0.0002966014803348711
1,6.4,9.200000000000001,51.1,8.978481448173846e-05,0.00010246135749232622,0.00035167071148608446
1,3.3000000000000003,9.1,43.900000000000006,4.944862374357044e-05,5.84808539594752e-05,0.00030182609291184786
1,2.8000000000000003,8.4,42.400000000000006,4.9477202805833156e-05,5.8010617469298804e-05,0.0002979630619869104
1,8.200000000000001,8.6,14.4,0.00016535138093571767,0.0006065316787973467,0.0008550837539832986
1,1.7000000000000002,5.1000000000000005,44.300000000000004,3.729428725124789e-05,2.4790418930054202e-05,0.0002569974202784909
1,2.5,6.800000000000001,39.1,6.344161368280266e-05,5.220860436830205e-05,0.0003258565039264065
1,2.1,4.7,14.600000000000001,0.00011770875351513488,7.115033072564367e-05,0.00039997228865444557
1,3.1,8.200000000000001,17.6,5.9869696431499335e-05,0.00011147928490016637,0.000317701202668205
1,7.9,8.3,13.3,0.00027317914663740786,0.0005781679556005927,0.000937947752128871
1,3.6,7.800000000000001,21.200000000000003,4.322194767029866e-05,4.998174031405163e-05,0.00017735610092457126
1,4.3,8.0,22.900000000000002,4.8569215004953845e-05,4.9182846265259255e-05,0.00018120003493367874
1,1.3,4.3,17.5,5.411120325006518e-05,6.703082013148059e-05,0.0003046365665478696
1,1.6,5.7,20.0,5.892706533683352e-05,6.684407748415032e-05,0.000276825302949523
1,2.1,4.7,20.900000000000002,4.943859512998838e-05,3.412853214958816e-05,0.0002092611854892512
1,2.2,7.2,40.7,4.6513234335247e-05,4.6812221804807965e-05,0.000287350292927361
1,1.7000000000000002,3.5,19.0,6.300627661552744e-05,2.6802071328143318e-05,0.00029313902695701473
1,1.7000000000000002,7.300000000000001,21.400000000000002,3.740645014821444e-05,7.923281908227571e-05,0.0002616400857294048
1,4.6000000000000005,8.6,21.900000000000002,4.909937825602099e-05,7.373608126224216e-05,0.00021838338568814638
1,3.5,7.2,26.200000000000003,4.572000053887226e-05,3.9189705764926766e-05,0.0001708447560912367
1,2.8000000000000003,6.5,25.6,4.06776504478585e-05,3.569500035973202e-05,0.0001657312145954756
1,1.5,5.300000000000001,42.0,4.105454764363273e-05,3.727884614654644e-05,0.00031856003033463694
1,1.7000000000000002,4.2,23.8,4.5098185691398545e-05,3.099743279997055e-05,0.00022126521759088498
1,1.9000000000000001,5.0,18.8,5.258389860083361e-05,4.3999447611177836e-05,0.00022728797424580023
1,2.6,5.300000000000001,17.400000000000002,8.142350775682057e-05,4.7817006382743116e-05,0.0002666647571954457
1,1.7000000000000002,4.1000000000000005,15.4,8.837354115689466e-05,5.04022525830386e-05,0.00033320842819398123
1,1.5,3.8000000000000003,14.8,7.707451538253071e-05,6.388209007578819e-05,0.00036042627489493874
1,1.1,3.1,15.100000000000001,6.691899582623004e-05,6.708008754646946e-05,0.0004070038707171701
1,2.4000000000000004,4.4,15.600000000000001,9.700085688744929e-05,3.517202538586452e-05,0.0002906228800200493
1,3.2,8.4,37.6,6.426315848778928e-05,8.370671354690813e-05,0.0003485793308215092
1,0.5,1.4000000000000001,11.5,9.693942933236919e-05,7.784895778439939e-05,0.0007342609404175529
1,1.8,3.6,13.4,8.236828391271129e-05,4.156653770720365e-05,0.00032645699331383156
1,2.2,7.1000000000000005,39.7,4.901202495511515e-05,5.08564285752597e-05,0.00029047044548495847
1,0.6000000000000001,1.7000000000000002,15.3,8.881909297222645e-05,8.161066433462388e-05,0.00072260783266419
1,1.5,3.0,13.4,6.747640637040575e-05,3.448154619003102e-05,0.0003306304795473818
1,6.6000000000000005,9.1,44.800000000000004,0.00017242478479308795,0.00023866975830660588,0.0006850176024082427
1,2.5,5.5,15.4,5.9551205600321524e-05,4.542075642404034e-05,0.00020724502480417618
1,6.5,8.6,34.800000000000004,9.177954290549608e-05,0.00011067606458229284,0.00029685653624753023
1,1.6,7.300000000000001,14.9,9.073123350897328e-05,0.00020991080505176803,0.0005879471731539999
1,6.4,8.200000000000001,16.2,0.0001420483852337939,0.00017274678741053547,0.000414869394433632
1,2.8000000000000003,7.5,17.1,4.456981207008805e-05,6.885961532590622e-05,0.00020558153850991248
1,1.7000000000000002,3.5,14.600000000000001,8.471604310481744e-05,4.50260195728302e-05,0.0003811696882459316
1,2.0,4.1000000000000005,16.2,7.035542220112421e-05,2.909494083458169e-05,0.00023935143580322668
1,1.3,4.9,16.8,9.340866863613897e-05,0.0001215205307132583,0.0004995191456162067
1,2.0,6.5,18.6,6.735496976453302e-05,9.063701429576461e-05,0.0003287324051954755
1,1.6,5.1000000000000005,19.6,5.207265910965433e-05,5.696798089823729e-05,0.00026329278605324375
1,2.0,4.3,15.100000000000001,5.5360142159001596e-05,2.850877024330672e-05,0.0001944782425290059
1,1.4000000000000001,3.1,14.600000000000001,8.514044826908716e-05,3.2665002480358075e-05,0.00036212320532073703
1,2.3000000000000003,3.8000000000000003,15.200000000000001,9.577720732753688e-05,2.8764596373209433e-05,0.00034010779871544315
1,2.5,5.4,39.0,0.00012269962780777992,5.88924704596738e-05,0.0004311264972761203
1,1.5,4.0,43.300000000000004,8.134857163873843e-05,4.375620928225073e-05,0.0004611297726158404
1,1.0,2.6,12.200000000000001,0.0001672407321579784,0.00011075635171077196,0.000815790360694319
1,1.0,2.1,11.5,0.00012188401520625306,4.1675078197939616e-05,0.0008256434123758427
1,1.1,3.0,14.600000000000001,8.254919571589805e-05,7.287450363745635e-05,0.000452841316498335
1,0.5,1.4000000000000001,12.3,0.00016455169484911323,0.0001683500036235584,0.0013281212271896116
1,2.3000000000000003,4.2,14.0,8.458229061357133e-05,2.074411788131396e-05,0.00023074341824141302
1,2.6,7.0,14.5,0.0001915016523666421,0.00021938684401976826,0.0007020360702707112
1,0.7000000000000001,1.7000000000000002,12.200000000000001,0.00012819830884485192,9.500951491980714e-05,0.0009558349741993028
1,2.3000000000000003,4.800000000000001,17.6,9.079622588228816e-05,5.130679422478792e-05,0.00030879841972551557
1,1.9000000000000001,4.0,15.0,9.247780374219197e-05,3.7067469056273487e-05,0.0003176733222840099
1,2.3000000000000003,5.4,17.6,7.696732614724826e-05,5.667638671644198e-05,0.00027268543118307703
1,1.8,4.2,18.1,8.667093435662309e-05,5.91568141126437e-05,0.0003512232479098273
1,1.7000000000000002,6.300000000000001,16.1,9.033808745982646e-05,0.0001460318380555178,0.000487590333031135
1,2.5,4.7,13.100000000000001,0.00013515432317963877,3.440064891514064e-05,0.00032903953406515835
1,1.4000000000000001,3.7,15.200000000000001,7.612659227101286e-05,3.673474965540285e-05,0.00028214430591071084
1,5.7,8.5,41.5,0.00023374606826805574,0.0002461623548549829,0.0007992035035411159
1,0.6000000000000001,1.5,12.8,8.554398023533777e-05,6.679174778604717e-05,0.0006849369977946363
1,3.5,8.0,23.5,6.021019111190624e-05,7.487925746289105e-05,0.00027407703283303144
1,1.4000000000000001,4.2,16.3,7.051690889708604e-05,7.092158232460715e-05,0.0003384995656878283
1,3.3000000000000003,6.800000000000001,21.200000000000003,0.00020802847864986797,0.00017419653199604045,0.0006703889608727598
1,7.4,8.5,37.300000000000004,0.00022041053894430426,0.00023418915848228244,0.0006338514973995221
1,5.1000000000000005,8.6,19.900000000000002,4.878872848332503e-05,8.370706109003638e-05,0.0002066192078471243
1,5.0,8.0,17.2,9.067152092831459e-05,0.00010869322099983774,0.0002955433216708212
1,0.6000000000000001,1.5,18.3,0.0001088898625747558,5.98184345866457e-05,0.0009709198759321286
1,1.6,3.5,13.600000000000001,0.00011194014167785333,4.390799929517338e-05,0.0004218883458822096
1,3.0,5.7,14.8,8.966172020514171e-05,5.748998589446805e-05,0.0002635351650840405
1,4.1000000000000005,7.2,16.400000000000002,0.00013008413662933478,0.0001016701181865323,0.00036156602858531344
1,2.1,6.1000000000000005,18.400000000000002,7.770735853044361e-05,9.202246072392483e-05,0.0003567257477729562
1,1.9000000000000001,5.0,18.400000000000002,8.204833953771133e-05,5.980459663263964e-05,0.00030504267921664305
1,2.2,5.300000000000001,15.4,5.0480990654888035e-05,4.0368049296094805e-05,0.00018742865921640372
1,0.7000000000000001,2.1,11.600000000000001,0.00023040996929040754,0.00020964648917508674,0.0013094616590896117
1,0.7000000000000001,1.5,12.0,9.408644155932833e-05,6.445062586538321e-05,0.000795661436014311
1,4.4,7.9,16.2,9.187066558695285e-05,0.00011370828942442314,0.00031631981655655687
1,0.7000000000000001,2.6,13.600000000000001,0.0001283694386356895,0.00021074509346800293,0.0009111848785191631
1,2.5,7.1000000000000005,22.400000000000002,6.0547501805266835e-05,7.829299297261162e-05,0.00026185991023595814
1,0.9,2.1,13.5,7.117108423190758e-05,4.112790546376903e-05,0.00045513487512620707
1,1.6,5.9,15.3,9.143842642635591e-05,0.0001310675705218882,0.000472424447005868
1,3.5,8.0,17.6,8.498525631455731e-05,0.0001293389425653518,0.0003703673592162805
1,3.3000000000000003,9.5,49.300000000000004,6.739728526159679e-05,5.688830237069788e-05,0.0004215377566970267
1,8.200000000000001,10.600000000000001,57.800000000000004,0.00022882476048461417,0.0003955202049974325,0.0012250387186887163
1,1.5,3.7,28.8,7.565048728401659e-05,5.094108162332164e-05,0.00038587966815069276
1,3.6,8.8,44.5,7.169774747247965e-05,8.167712195113914e-05,0.0003863062906632794
1,6.300000000000001,7.300000000000001,27.0,0.0004654501956885971,0.00016906080333599753,0.0007919160060093869
1,2.3000000000000003,4.3,31.1,7.243547251027289e-05,2.340449070442202e-05,0.00026282730925730876
1,4.5,8.200000000000001,20.200000000000003,6.582604430959666e-05,9.933297038977775e-05,0.00025546098997523953
1,7.800000000000001,8.5,16.5,0.0001791727159079371,0.000409783276580598,0.0006835747076280273
1,6.0,8.0,17.2,0.00014256550440587952,0.000160497744588202,0.00040683807329378957
1,1.9000000000000001,4.6000000000000005,15.9,8.811301894535986e-05,7.535603717239083e-05,0.0003703430886794764
1,3.7,7.2,16.2,0.00010134856086157012,0.00010605345511940752,0.0003410691296251434
1,1.5,3.2,14.4,8.993695502334624e-05,4.285408640244803e-05,0.0004171581380077112
1,5.6000000000000005,8.3,21.400000000000002,5.761484402606167e-05,6.944962177571359e-05,0.00019422369980835432
1,7.6000000000000005,8.5,28.700000000000003,0.0002711355079206605,0.0004316215148560343,0.0008667521472793585
1,2.6,5.1000000000000005,25.3,5.0000851971239375e-05,2.4568170505453238e-05,0.00016998231356957834
1,1.4000000000000001,2.8000000000000003,13.4,7.464427317566022e-05,3.4472305204213225e-05,0.0003960589918775682
1,2.2,5.6000000000000005,17.5,4.30368178467065e-05,3.800140122372849e-05,0.00018033464160106453
1,2.5,5.7,19.8,4.68156886959474e-05,3.9167915213747845e-05,0.00018054178452489098
1,0.7000000000000001,1.8,11.8,0.00015081877847710837,8.328841136831595e-05,0.00094653896130628
1,2.0,4.3,15.8,7.550504717834655e-05,3.577216270728899e-05,0.00025579752483178225
1,5.9,8.5,18.6,9.511570544260427e-05,0.00011128106921754613,0.0003055681098519227
1,1.6,4.3,13.700000000000001,0.00010227494034482625,9.07336923522927e-05,0.0004338913338958995
1,2.2,4.800000000000001,13.200000000000001,0.00019218493237671024,7.710274642262631e-05,0.0005312711297654485
1,0.9,2.5,15.9,8.379203762870968e-05,6.163949374534333e-05,0.000502842574488098
1,1.6,3.2,14.5,7.660949106553344e-05,2.5530059969922282e-05,0.0003181530539949539
1,4.9,8.5,23.6,7.218127651223693e-05,0.0001073133249616261,0.0002888536654979052
1,4.4,7.800000000000001,22.5,9.183968773359701e-05,9.319471047849968e-05,0.00030868111825271073
1,2.2,4.2,23.200000000000003,5.9608167242590154e-05,2.1171605748997855e-05,0.00021270743814652353
1,2.2,4.6000000000000005,24.400000000000002,4.902007143107495e-05,2.590248676917342e-05,0.00019147612048710268
1,2.3000000000000003,7.300000000000001,40.6,6.367820204710718e-05,8.105327238948473e-05,0.0003592208691398982
1,2.0,5.9,30.5,8.666466132416574e-05,8.869635391461978e-05,0.0004159852266185402
1,2.3000000000000003,4.7,15.8,8.192492540249656e-05,4.278006682904361e-05,0.0002697052557705519
1,1.2000000000000002,3.1,19.5,0.00010779699376690505,6.934925147843607e-05,0.0005470263946094344
1,2.5,4.6000000000000005,18.7,8.115642913253694e-05,2.98032992425726e-05,0.000254839141663291
1,6.9,11.8,57.900000000000006,0.00010086673423920579,0.0001301763845827617,0.0006284641056335977
1,1.6,3.7,20.700000000000003,8.534691200198028e-05,3.92693653552356e-05,0.00035936390573341044
1,2.0,3.9000000000000004,14.3,0.00013430854720645842,4.601805368777019e-05,0.00044941184308588006
1,0.8,1.9000000000000001,15.4,0.00012051173185103168,8.563176239389882e-05,0.0008396792772611905
1,2.9000000000000004,4.9,15.3,0.00012214956421384332,3.651938427009267e-05,0.0003002012048646322
1,2.9000000000000004,7.2,21.0,6.181020170980303e-05,6.81484419517794e-05,0.00025567227262128435
1,0.8,1.9000000000000001,15.3,0.00013107152108552566,7.649590340606796e-05,0.0009707071876170607
1,2.3000000000000003,4.5,15.9,0.0001022762773072836,3.436864810827581e-05,0.0002981980989109775
1,1.7000000000000002,4.3,16.1,7.695055801130058e-05,5.539855098772008e-05,0.0003166801826981812
1,2.6,7.800000000000001,48.900000000000006,0.0001327579431201108,0.00010516139493698469,0.0007632882533447018
1,1.7000000000000002,6.6000000000000005,50.400000000000006,0.0001668352893905065,0.00014396860042554513,0.0012363084302796927
1,1.0,3.3000000000000003,43.900000000000006,0.00011212710414279142,8.820143735219002e-05,0.0008146632978537517
1,1.2000000000000002,2.8000000000000003,14.200000000000001,6.759637432948498e-05,5.5459321927699666e-05,0.00041047416306730676
1,5.4,8.4,38.300000000000004,9.561153953750523e-05,9.138877121933099e-05,0.0003211716551090164
1,2.0,6.0,31.3,5.565180166468311e-05,5.5449212261108826e-05,0.00027097716925452987
1,1.1,2.8000000000000003,17.400000000000002,7.440057121695216e-05,5.0470514938310684e-05,0.0004063873347471769
1,2.7,5.0,19.1,8.896781609762001e-05,3.669718361073838e-05,0.00026295764452679307
1,1.0,2.9000000000000004,36.9,0.00015152752345210828,9.818774932434061e-05,0.0010049366984981299
1,8.0,17.7,64.4,0.00023159755657915562,0.0002096044835683168,0.0012358843904010282
1,1.1,4.6000000000000005,36.800000000000004,8.47907331488969e-05,0.00014088707429662446,0.0006511491636654439
1,2.7,4.800000000000001,18.2,0.00010309808123585654,3.243781365153428e-05,0.0002779933455867806
1,5.5,7.9,16.5,0.00017279459900286262,0.00018378705043909106,0.0004900026541093679
1,1.0,3.0,14.0,0.00015189607429470998,0.00014962860998110663,0.0008406498800179616
1,1.9000000000000001,4.0,17.2,5.9685247914770576e-05,2.5069188519385354e-05,0.0002219372846733358
1,2.9000000000000004,5.5,15.600000000000001,6.99143472461449e-05,3.539467664173305e-05,0.00019132517896894538
1,3.4000000000000004,5.9,20.8,7.134078951559036e-05,3.3912017160477e-05,0.00019039202294274582
1,1.4000000000000001,3.0,14.600000000000001,7.057157500773453e-05,3.822067827325255e-05,0.0003528139753843504
1,1.5,2.9000000000000004,12.5,0.0001135544971843688,4.3188767557546975e-05,0.0005322135259497616
1,0.8,2.4000000000000004,33.9,9.521856387603484e-05,0.00010058810119230687,0.0007679947341835764
1,1.8,3.9000000000000004,17.0,7.626126050842033e-05,2.548128967498041e-05,0.00025967184017962737
1,2.3000000000000003,4.0,14.700000000000001,0.00010542340800871692,3.520509628342438e-05,0.00035806715356140843
1,2.8000000000000003,5.0,33.1,5.893634898669388e-05,2.0632438438981503e-05,0.00018503099134567377
1,3.4000000000000004,5.5,16.0,8.881078959096355e-05,3.249932248463877e-05,0.0002095840921528184
1,0.4,1.0,22.400000000000002,0.00012385564348362093,9.061780099871037e-05,0.0016346988581883576
1,1.1,2.9000000000000004,17.0,9.608219564286239e-05,5.905146477623536e-05,0.0004780537121828721
1,8.6,21.900000000000002,67.4,0.00019788873987915627,0.00019752629914431596,0.0016111848370863224
1,1.5,4.5,39.400000000000006,5.761574776561418e-05,5.310531923802404e-05,0.0003451089716018642
1,2.7,4.7,18.0,0.00010897714279446352,3.3848555174407835e-05,0.00029347535885089054
1,1.3,2.8000000000000003,15.200000000000001,6.998163013431069e-05,2.7331974311223944e-05,0.00036227501654403856
1,2.9000000000000004,7.1000000000000005,39.1,4.1928302826453335e-05,3.855492533166224e-05,0.00019192882788363793
1,1.0,2.3000000000000003,16.2,7.26260600456048e-05,3.971757686713337e-05,0.0004880371673317462
1,1.2000000000000002,2.6,16.400000000000002,7.960366085130871e-05,3.386954827304053e-05,0.0004807377416110156
1,2.4000000000000004,4.800000000000001,18.6,5.739419565644925e-05,2.8210464713661527e-05,0.0001935189023281318
1,2.1,3.9000000000000004,14.9,0.00011398830783915733,3.308275518205728e-05,0.0003706413044893323
1,1.7000000000000002,3.4000000000000004,15.600000000000001,0.00010191217676771503,3.478381421616478e-05,0.00039883761745586143
1,6.300000000000001,13.700000000000001,56.800000000000004,3.61508655132552e-05,3.099158654168382e-05,0.00023241955446041157
1,2.2,4.5,16.6,0.0001038901710055271,3.763888261502148e-05,0.0003034999425952997
1,1.0,2.7,20.400000000000002,7.89731210094089e-05,5.0024552653860766e-05,0.0004518192661709015
1,0.2,0.4,18.1,0.00018112915750502194,0.000320291437752918,0.004789817700924683
1,8.9,9.8,21.700000000000003,0.00019703832364087305,0.0012768144363356291,0.001912811842661411
1,9.1,9.8,20.8,0.00020345336020026862,0.0016533216438724989,0.0022491313997643164
1,8.1,9.8,23.3,0.00018016361868800532,0.0008419256116144632,0.001498090984093427
1,9.3,10.100000000000001,21.200000000000003,0.00016721057091632425,0.0014786055931443733,0.002091329952340506
1,9.1,9.8,20.1,0.00019243732905411135,0.0017180507932909033,0.0023900823034529242
1,9.200000000000001,10.200000000000001,22.700000000000003,0.00014540148401597267,0.0010569041886024416,0.0015724505066660168
1,4.1000000000000005,8.6,25.8,0.00015680943660996137,0.00022277396439110902,0.0007419342145113964
1,8.3,9.700000000000001,21.8,0.00021980794669921124,0.00102608225661485,0.0016232649422768173
1,9.3,9.8,16.5,0.00019078747761727352,0.002051556508333173,0.002628084700580074
1,7.6000000000000005,9.5,22.3,0.0001950049213785136,0.0006874607080969949,0.0012146474898307783
1,6.5,9.0,24.1,0.00026448532210517257,0.00047697732113567535,0.0010831222880479067
1,7.6000000000000005,9.9,23.8,0.00019234669190095567,0.0005336785833399934,0.0011920461167304055
1,2.2,4.800000000000001,23.400000000000002,0.000188606366358613,9.45810270506887e-05,0.0007964438110933089
1,4.9,8.9,23.0,0.00019039726089572215,0.0004019374888864968,0.0009680238662131564
1,2.1,3.8000000000000003,20.700000000000003,0.0002256085680280043,6.660031633418466e-05,0.0008033646562349444
1,2.4000000000000004,5.6000000000000005,25.1,0.0001542515729115589,0.00011133945192057485,0.0006641078043796902
1,2.7,4.4,15.700000000000001,0.0003483957985777931,0.0001357013904494924,0.0011864733571827742
1,1.9000000000000001,4.4,23.5,0.0002123410040880475,0.00011621230807409785,0.0008460592978723901
1,2.6,4.3,13.3,0.0005875368301067351,0.0002270325123039419,0.0017637422287672417
1,2.2,3.5,13.4,0.00043339310543081817,0.0001741565597910967,0.0018436019301916174
1,1.5,3.3000000000000003,14.100000000000001,0.00036267491074420055,0.0002678631659467719,0.0019039277019401028
1,1.0,6.9,20.5,0.00019706935716721168,0.0006513395862146222,0.002131747035307961
1,8.6,9.700000000000001,19.700000000000003,0.00020161363837333015,0.0013468454694627843,0.001989739453898022
1,2.1,4.5,18.3,0.00029912836532355435,0.00014159511989254273,0.0010367970604482054
1,3.4000000000000004,5.6000000000000005,14.8,0.0005710203787655081,0.00031157040844545687,0.0016221576458741492
1,0.4,0.8,7.0,0.0005771014309159981,0.00036541937329856667,0.0117843350279628
1,7.300000000000001,24.400000000000002,69.10000000000001,0.0013198431980156495,0.0010024027601313091,0.02877535983148615
1,5.9,10.3,45.300000000000004,0.00041150105935811347,0.000869170436212066,0.0030861449865616
1,8.0,9.1,14.3,0.0005361534048810223,0.0031184199998127494,0.004604129895886496
1,3.7,6.6000000000000005,18.2,0.0004954987139817812,0.00027596609834734496,0.0012323900611815814
1,0.5,7.9,14.3,0.00014863903265728383,0.001251267123287292,0.0029144142469501423
1,0.2,0.30000000000000004,8.3,0.00033183042817831537,0.0001504842997962873,0.017107871293765092
1,1.2000000000000002,10.4,57.2,0.0012386239874671691,0.0028771148359144688,0.01993623012943492
1,0.2,0.5,8.5,0.0011552038265755622,0.0019410946247241817,0.042959108964360476
1,0.2,0.5,10.8,0.00105703344765364,0.0034422788205459827,0.018993593587014967
1,0.30000000000000004,0.7000000000000001,11.3,0.0005799056926116692,0.0017919289998434755,0.009481011228797612
1,2.6,5.5,25.900000000000002,0.0002815504687482056,0.00016186506065729323,0.0010263335976899528
1,2.6,7.2,18.8,0.0006684522719186298,0.0007994569882418863,0.002653349198202736
1,2.0,4.7,24.200000000000003,0.00022596861688298683,0.00012638856645498867,0.0009427975785050198
1,2.9000000000000004,7.2,18.1,0.0011316054915734644,0.001253220364720452,0.004007821693067072
1,4.6000000000000005,8.1,19.700000000000003,0.00039913377808480186,0.0005605660563886639,0.0014307293059758785
1,7.800000000000001,9.200000000000001,17.400000000000002,0.000554203248629816,0.002046166479102982,0.0033519587414673397
1,1.7000000000000002,4.6000000000000005,20.5,0.000327466433932982,0.00026584935530652625,0.0014456478244005788
1,6.4,9.1,19.700000000000003,0.00031245303611846485,0.0012891588909325774,0.0023041346931865375
1,8.9,9.8,20.900000000000002,0.0001898486053462613,0.0015154722910844295,0.00216109443660283
1,7.6000000000000005,9.9,23.5,0.0002452935863359087,0.0011075935220565723,0.0019784714710703024
1,0.9,2.7,24.5,0.00010735149425093178,0.00010104995878224984,0.0008766154594312475
1,3.0,9.1,26.0,0.00012904180531716738,0.0003140090988693472,0.0009167996704483247
1,0.4,0.9,5.7,0.00050626758019055,0.0003007671102737928,0.01181568932415469
1,0.6000000000000001,1.3,8.700000000000001,0.0008025651734568446,0.0003778565685013727,0.0073357851876713325
1,6.5,9.9,20.900000000000002,0.00017585385313313376,0.0007674678664141839,0.0014362074452514066
1,8.8,10.0,18.3,0.0001958823793688625,0.0015896397927765357,0.0023615851380906203
1,0.4,0.9,9.200000000000001,0.0004536073926580848,0.00026660713282422187,0.0048497248479007935
1,1.0,2.4000000000000004,9.5,0.0010468320026602155,0.00034435717725439627,0.004487225821213838
1,0.4,0.8,8.9,0.00037775825278612445,0.00019890174734950333,0.005935490629850268
1,0.5,1.1,8.700000000000001,0.0005294318080458782,0.00025506916145543953,0.005482823186146309
1,0.30000000000000004,0.7000000000000001,7.7,0.0006266947446231627,0.0003381683547513225,0.010068820528875621
1,0.5,1.0,8.0,0.0006993659017818169,0.0003035045406711243,0.007657004981695103
1,0.4,0.8,7.300000000000001,0.0004082845374112318,0.0002491141027849416,0.007942274802248867
1,0.5,1.0,8.4,0.0005603033019321248,0.0002868956084999342,0.006239857550425544
1,0.8,1.8,9.4,0.0007131876704248418,0.00038017799909906996,0.004662655747128385
